factset_model_code,fund_legal_name,mandate_code,sales_charge_code,saa_taa
"100E_C","Canadian Equity Managed Class","25004","13617","SAA"
"100E_C","Canadian Equity Managed Class","25004","25005","SAA"
"100E_C","Canadian Equity Managed Class","25004","25205","SAA"
"100E_C","Canadian Equity Managed Class","25004","25405","SAA"
"100E_C","Canadian Equity Managed Class","25004","25605","SAA"
"100E_C","Canadian Equity Managed Class","25004","26005","SAA"
"100E_C","Canadian Equity Managed Class","25004","26205","SAA"
"100E_C","Canadian Equity Managed Class","25004","26405","SAA"
"100E_C","Canadian Equity Managed Class","25004","26605","SAA"
"100E_C","Canadian Equity Managed Class","25004","27005","SAA"
"100E_C","Canadian Equity Managed Class","25004","27505","SAA"
"100E_C","Canadian Equity Managed Class","25004","28005","SAA"
"100E_C","Canadian Equity Managed Class","25004","28505","SAA"
"100E_C","Canadian Equity Managed Class","25004","29005","SAA"
"100E_C","Canadian Equity Managed Class","25004","29505","SAA"
"100E_C","Canadian Equity Managed Class","25004","9046","SAA"
"100E_C","International Equity Managed Class","25008","13619","SAA"
"100E_C","International Equity Managed Class","25008","25009","SAA"
"100E_C","International Equity Managed Class","25008","25209","SAA"
"100E_C","International Equity Managed Class","25008","25409","SAA"
"100E_C","International Equity Managed Class","25008","25609","SAA"
"100E_C","International Equity Managed Class","25008","26009","SAA"
"100E_C","International Equity Managed Class","25008","26209","SAA"
"100E_C","International Equity Managed Class","25008","26409","SAA"
"100E_C","International Equity Managed Class","25008","26609","SAA"
"100E_C","International Equity Managed Class","25008","27009","SAA"
"100E_C","International Equity Managed Class","25008","27509","SAA"
"100E_C","International Equity Managed Class","25008","28009","SAA"
"100E_C","International Equity Managed Class","25008","28509","SAA"
"100E_C","International Equity Managed Class","25008","29009","SAA"
"100E_C","International Equity Managed Class","25008","29509","SAA"
"100E_C","International Equity Managed Class","25008","9082","SAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","13616","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","25027","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","25227","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","25427","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","25627","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","26027","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","26227","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","26427","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","26627","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","27027","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","27527","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","28027","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","28527","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","29027","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","29527","TAA"
"100E_C","Tactical Asset Allocation Equity Class","25026","9499","TAA"
"100E_C","U.S. Equity Managed Class","25006","13618","SAA"
"100E_C","U.S. Equity Managed Class","25006","25007","SAA"
"100E_C","U.S. Equity Managed Class","25006","25207","SAA"
"100E_C","U.S. Equity Managed Class","25006","25407","SAA"
"100E_C","U.S. Equity Managed Class","25006","25607","SAA"
"100E_C","U.S. Equity Managed Class","25006","26007","SAA"
"100E_C","U.S. Equity Managed Class","25006","26207","SAA"
"100E_C","U.S. Equity Managed Class","25006","26407","SAA"
"100E_C","U.S. Equity Managed Class","25006","26607","SAA"
"100E_C","U.S. Equity Managed Class","25006","27007","SAA"
"100E_C","U.S. Equity Managed Class","25006","27507","SAA"
"100E_C","U.S. Equity Managed Class","25006","28007","SAA"
"100E_C","U.S. Equity Managed Class","25006","28507","SAA"
"100E_C","U.S. Equity Managed Class","25006","29007","SAA"
"100E_C","U.S. Equity Managed Class","25006","29507","SAA"
"100E_C","U.S. Equity Managed Class","25006","9048","SAA"
"100E_P","Canadian Equity Managed Pool","25004","25004","SAA"
"100E_P","Canadian Equity Managed Pool","25004","25204","SAA"
"100E_P","Canadian Equity Managed Pool","25004","25404","SAA"
"100E_P","Canadian Equity Managed Pool","25004","25604","SAA"
"100E_P","Canadian Equity Managed Pool","25004","27004","SAA"
"100E_P","Canadian Equity Managed Pool","25004","28004","SAA"
"100E_P","Canadian Equity Managed Pool","25004","29004","SAA"
"100E_P","Canadian Equity Managed Pool","25004","9081","SAA"
"100E_P","International Equity Managed Pool","25008","25008","SAA"
"100E_P","International Equity Managed Pool","25008","25208","SAA"
"100E_P","International Equity Managed Pool","25008","25408","SAA"
"100E_P","International Equity Managed Pool","25008","25608","SAA"
"100E_P","International Equity Managed Pool","25008","27008","SAA"
"100E_P","International Equity Managed Pool","25008","28008","SAA"
"100E_P","International Equity Managed Pool","25008","29008","SAA"
"100E_P","International Equity Managed Pool","25008","9049","SAA"
"100E_P","Tactical Asset Allocation Equity Pool","25026","25026","TAA"
"100E_P","Tactical Asset Allocation Equity Pool","25026","25226","TAA"
"100E_P","Tactical Asset Allocation Equity Pool","25026","25426","TAA"
"100E_P","Tactical Asset Allocation Equity Pool","25026","25626","TAA"
"100E_P","Tactical Asset Allocation Equity Pool","25026","27026","TAA"
"100E_P","Tactical Asset Allocation Equity Pool","25026","28026","TAA"
"100E_P","Tactical Asset Allocation Equity Pool","25026","29026","TAA"
"100E_P","Tactical Asset Allocation Equity Pool","25026","9498","TAA"
"100E_P","U.S. Equity Managed Pool","25006","25006","SAA"
"100E_P","U.S. Equity Managed Pool","25006","25206","SAA"
"100E_P","U.S. Equity Managed Pool","25006","25406","SAA"
"100E_P","U.S. Equity Managed Pool","25006","25606","SAA"
"100E_P","U.S. Equity Managed Pool","25006","27006","SAA"
"100E_P","U.S. Equity Managed Pool","25006","28006","SAA"
"100E_P","U.S. Equity Managed Pool","25006","29006","SAA"
"100E_P","U.S. Equity Managed Pool","25006","9047","SAA"
"100I_C","Fixed Income Managed Class","25000","13620","SAA"
"100I_C","Fixed Income Managed Class","25000","25001","SAA"
"100I_C","Fixed Income Managed Class","25000","25201","SAA"
"100I_C","Fixed Income Managed Class","25000","25401","SAA"
"100I_C","Fixed Income Managed Class","25000","25601","SAA"
"100I_C","Fixed Income Managed Class","25000","26001","SAA"
"100I_C","Fixed Income Managed Class","25000","26201","SAA"
"100I_C","Fixed Income Managed Class","25000","26401","SAA"
"100I_C","Fixed Income Managed Class","25000","26601","SAA"
"100I_C","Fixed Income Managed Class","25000","27001","SAA"
"100I_C","Fixed Income Managed Class","25000","27501","SAA"
"100I_C","Fixed Income Managed Class","25000","28001","SAA"
"100I_C","Fixed Income Managed Class","25000","28501","SAA"
"100I_C","Fixed Income Managed Class","25000","29001","SAA"
"100I_C","Fixed Income Managed Class","25000","29501","SAA"
"100I_C","Fixed Income Managed Class","25000","9084","SAA"
"100I_C","Tactical Asset Allocation Income Class","25010","13608","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","25011","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","25211","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","25411","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","25611","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","26011","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","26211","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","26411","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","26611","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","27011","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","27511","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","28011","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","28511","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","29011","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","29511","TAA"
"100I_C","Tactical Asset Allocation Income Class","25010","9919","TAA"
"100I_P","Fixed Income Managed Pool","25000","25000","SAA"
"100I_P","Fixed Income Managed Pool","25000","25200","SAA"
"100I_P","Fixed Income Managed Pool","25000","25400","SAA"
"100I_P","Fixed Income Managed Pool","25000","25600","SAA"
"100I_P","Fixed Income Managed Pool","25000","27000","SAA"
"100I_P","Fixed Income Managed Pool","25000","28000","SAA"
"100I_P","Fixed Income Managed Pool","25000","29000","SAA"
"100I_P","Fixed Income Managed Pool","25000","9083","SAA"
"100I_P","Tactical Asset Allocation Income Pool","25010","25010","TAA"
"100I_P","Tactical Asset Allocation Income Pool","25010","25210","TAA"
"100I_P","Tactical Asset Allocation Income Pool","25010","25410","TAA"
"100I_P","Tactical Asset Allocation Income Pool","25010","25610","TAA"
"100I_P","Tactical Asset Allocation Income Pool","25010","27010","TAA"
"100I_P","Tactical Asset Allocation Income Pool","25010","28010","TAA"
"100I_P","Tactical Asset Allocation Income Pool","25010","29010","TAA"
"100I_P","Tactical Asset Allocation Income Pool","25010","9918","TAA"
"20I80E_C","Canadian Equity Managed Class","25004","13617","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","25005","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","25205","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","25405","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","25605","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","26005","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","26205","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","26405","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","26605","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","27005","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","27505","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","28005","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","28505","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","29005","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","29505","SAA"
"20I80E_C","Canadian Equity Managed Class","25004","9046","SAA"
"20I80E_C","Fixed Income Managed Class","25000","13620","SAA"
"20I80E_C","Fixed Income Managed Class","25000","25001","SAA"
"20I80E_C","Fixed Income Managed Class","25000","25201","SAA"
"20I80E_C","Fixed Income Managed Class","25000","25401","SAA"
"20I80E_C","Fixed Income Managed Class","25000","25601","SAA"
"20I80E_C","Fixed Income Managed Class","25000","26001","SAA"
"20I80E_C","Fixed Income Managed Class","25000","26201","SAA"
"20I80E_C","Fixed Income Managed Class","25000","26401","SAA"
"20I80E_C","Fixed Income Managed Class","25000","26601","SAA"
"20I80E_C","Fixed Income Managed Class","25000","27001","SAA"
"20I80E_C","Fixed Income Managed Class","25000","27501","SAA"
"20I80E_C","Fixed Income Managed Class","25000","28001","SAA"
"20I80E_C","Fixed Income Managed Class","25000","28501","SAA"
"20I80E_C","Fixed Income Managed Class","25000","29001","SAA"
"20I80E_C","Fixed Income Managed Class","25000","29501","SAA"
"20I80E_C","Fixed Income Managed Class","25000","9084","SAA"
"20I80E_C","International Equity Managed Class","25008","13619","SAA"
"20I80E_C","International Equity Managed Class","25008","25009","SAA"
"20I80E_C","International Equity Managed Class","25008","25209","SAA"
"20I80E_C","International Equity Managed Class","25008","25409","SAA"
"20I80E_C","International Equity Managed Class","25008","25609","SAA"
"20I80E_C","International Equity Managed Class","25008","26009","SAA"
"20I80E_C","International Equity Managed Class","25008","26209","SAA"
"20I80E_C","International Equity Managed Class","25008","26409","SAA"
"20I80E_C","International Equity Managed Class","25008","26609","SAA"
"20I80E_C","International Equity Managed Class","25008","27009","SAA"
"20I80E_C","International Equity Managed Class","25008","27509","SAA"
"20I80E_C","International Equity Managed Class","25008","28009","SAA"
"20I80E_C","International Equity Managed Class","25008","28509","SAA"
"20I80E_C","International Equity Managed Class","25008","29009","SAA"
"20I80E_C","International Equity Managed Class","25008","29509","SAA"
"20I80E_C","International Equity Managed Class","25008","9082","SAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","13615","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","25025","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","25225","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","25425","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","25625","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","26025","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","26225","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","26425","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","26625","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","27025","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","27525","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","28025","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","28525","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","29025","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","29525","TAA"
"20I80E_C","Tactical Asset Allocation Growth Class","25024","9479","TAA"
"20I80E_C","U.S. Equity Managed Class","25006","13618","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","25007","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","25207","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","25407","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","25607","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","26007","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","26207","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","26407","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","26607","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","27007","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","27507","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","28007","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","28507","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","29007","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","29507","SAA"
"20I80E_C","U.S. Equity Managed Class","25006","9048","SAA"
"20I80E_P","Canadian Equity Managed Pool","25004","25004","SAA"
"20I80E_P","Canadian Equity Managed Pool","25004","25204","SAA"
"20I80E_P","Canadian Equity Managed Pool","25004","25404","SAA"
"20I80E_P","Canadian Equity Managed Pool","25004","25604","SAA"
"20I80E_P","Canadian Equity Managed Pool","25004","27004","SAA"
"20I80E_P","Canadian Equity Managed Pool","25004","28004","SAA"
"20I80E_P","Canadian Equity Managed Pool","25004","29004","SAA"
"20I80E_P","Canadian Equity Managed Pool","25004","9081","SAA"
"20I80E_P","Fixed Income Managed Pool","25000","25000","SAA"
"20I80E_P","Fixed Income Managed Pool","25000","25200","SAA"
"20I80E_P","Fixed Income Managed Pool","25000","25400","SAA"
"20I80E_P","Fixed Income Managed Pool","25000","25600","SAA"
"20I80E_P","Fixed Income Managed Pool","25000","27000","SAA"
"20I80E_P","Fixed Income Managed Pool","25000","28000","SAA"
"20I80E_P","Fixed Income Managed Pool","25000","29000","SAA"
"20I80E_P","Fixed Income Managed Pool","25000","9083","SAA"
"20I80E_P","International Equity Managed Pool","25008","25008","SAA"
"20I80E_P","International Equity Managed Pool","25008","25208","SAA"
"20I80E_P","International Equity Managed Pool","25008","25408","SAA"
"20I80E_P","International Equity Managed Pool","25008","25608","SAA"
"20I80E_P","International Equity Managed Pool","25008","27008","SAA"
"20I80E_P","International Equity Managed Pool","25008","28008","SAA"
"20I80E_P","International Equity Managed Pool","25008","29008","SAA"
"20I80E_P","International Equity Managed Pool","25008","9049","SAA"
"20I80E_P","Tactical Asset Allocation Growth Pool","25024","25024","TAA"
"20I80E_P","Tactical Asset Allocation Growth Pool","25024","25224","TAA"
"20I80E_P","Tactical Asset Allocation Growth Pool","25024","25424","TAA"
"20I80E_P","Tactical Asset Allocation Growth Pool","25024","25624","TAA"
"20I80E_P","Tactical Asset Allocation Growth Pool","25024","27024","TAA"
"20I80E_P","Tactical Asset Allocation Growth Pool","25024","28024","TAA"
"20I80E_P","Tactical Asset Allocation Growth Pool","25024","29024","TAA"
"20I80E_P","Tactical Asset Allocation Growth Pool","25024","9469","TAA"
"20I80E_P","U.S. Equity Managed Pool","25006","25006","SAA"
"20I80E_P","U.S. Equity Managed Pool","25006","25206","SAA"
"20I80E_P","U.S. Equity Managed Pool","25006","25406","SAA"
"20I80E_P","U.S. Equity Managed Pool","25006","25606","SAA"
"20I80E_P","U.S. Equity Managed Pool","25006","27006","SAA"
"20I80E_P","U.S. Equity Managed Pool","25006","28006","SAA"
"20I80E_P","U.S. Equity Managed Pool","25006","29006","SAA"
"20I80E_P","U.S. Equity Managed Pool","25006","9047","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","13617","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","25005","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","25205","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","25405","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","25605","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","26005","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","26205","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","26405","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","26605","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","27005","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","27505","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","28005","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","28505","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","29005","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","29505","SAA"
"30I70E_C","Canadian Equity Managed Class","25004","9046","SAA"
"30I70E_C","Fixed Income Managed Class","25000","13620","SAA"
"30I70E_C","Fixed Income Managed Class","25000","25001","SAA"
"30I70E_C","Fixed Income Managed Class","25000","25201","SAA"
"30I70E_C","Fixed Income Managed Class","25000","25401","SAA"
"30I70E_C","Fixed Income Managed Class","25000","25601","SAA"
"30I70E_C","Fixed Income Managed Class","25000","26001","SAA"
"30I70E_C","Fixed Income Managed Class","25000","26201","SAA"
"30I70E_C","Fixed Income Managed Class","25000","26401","SAA"
"30I70E_C","Fixed Income Managed Class","25000","26601","SAA"
"30I70E_C","Fixed Income Managed Class","25000","27001","SAA"
"30I70E_C","Fixed Income Managed Class","25000","27501","SAA"
"30I70E_C","Fixed Income Managed Class","25000","28001","SAA"
"30I70E_C","Fixed Income Managed Class","25000","28501","SAA"
"30I70E_C","Fixed Income Managed Class","25000","29001","SAA"
"30I70E_C","Fixed Income Managed Class","25000","29501","SAA"
"30I70E_C","Fixed Income Managed Class","25000","9084","SAA"
"30I70E_C","International Equity Managed Class","25008","13619","SAA"
"30I70E_C","International Equity Managed Class","25008","25009","SAA"
"30I70E_C","International Equity Managed Class","25008","25209","SAA"
"30I70E_C","International Equity Managed Class","25008","25409","SAA"
"30I70E_C","International Equity Managed Class","25008","25609","SAA"
"30I70E_C","International Equity Managed Class","25008","26009","SAA"
"30I70E_C","International Equity Managed Class","25008","26209","SAA"
"30I70E_C","International Equity Managed Class","25008","26409","SAA"
"30I70E_C","International Equity Managed Class","25008","26609","SAA"
"30I70E_C","International Equity Managed Class","25008","27009","SAA"
"30I70E_C","International Equity Managed Class","25008","27509","SAA"
"30I70E_C","International Equity Managed Class","25008","28009","SAA"
"30I70E_C","International Equity Managed Class","25008","28509","SAA"
"30I70E_C","International Equity Managed Class","25008","29009","SAA"
"30I70E_C","International Equity Managed Class","25008","29509","SAA"
"30I70E_C","International Equity Managed Class","25008","9082","SAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","13614","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","25023","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","25223","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","25423","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","25623","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","26023","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","26223","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","26423","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","26623","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","27023","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","27523","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","28023","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","28523","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","29023","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","29523","TAA"
"30I70E_C","Tactical Asset Allocation Balanced Growth Class","25022","9459","TAA"
"30I70E_C","U.S. Equity Managed Class","25006","13618","SAA"
"30I70E_C","U.S. Equity Managed Class","25006","25007","SAA"
"30I70E_C","U.S. Equity Managed Class","25006","25207","SAA"
